OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98102593,Sample-Routine,Water,Surface Water,1980-10-16,13:55:00,MDT,,,,,,,,,,,,Organization other than U.S. Geological Survey,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00400,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99902995,Sample-Routine,Water,Surface Water,1999-07-21,10:25:00,MDT,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-95 plastic bottle,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00400,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.97802369,Sample-Routine,Water,Surface Water,1977-12-07,10:00:00,MST,,,,,,,,,,,,,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00400,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98102606,Sample-Routine,Water,Surface Water,1981-01-16,14:30:00,MST,,,,,,,,,,,,Organization other than U.S. Geological Survey,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00400,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99401846,Sample-Routine,Water,Surface Water,1994-06-06,14:45:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Falling stage,Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US D-77 TM,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00400,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98102609,Sample-Routine,Water,Surface Water,1981-02-06,12:30:00,MST,,,,,,,,,,,,Organization other than U.S. Geological Survey,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00400,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98102611,Sample-Routine,Water,Surface Water,1981-02-20,11:30:00,MST,,,,,,,,,,,,Organization other than U.S. Geological Survey,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00400,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98102616,Sample-Routine,Water,Surface Water,1981-03-25,11:30:00,MST,,,,,,,,,,,,Organization other than U.S. Geological Survey,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00400,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99902997,Sample-Routine,Water,Surface Water,1999-07-22,08:00:00,MDT,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-95 plastic bottle,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00400,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98102639,Sample-Routine,Water,Surface Water,1981-09-04,12:00:00,MDT,,,,,,,,,,,,Organization other than U.S. Geological Survey,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00400,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.96000816,Sample-Routine,Water,Surface Water,1960-05-19,,,,,,,,,,,,,,,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00400,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00002103,Sample-Routine,Water,Surface Water,2000-04-25,10:40:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,"Stable, normal stage",Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00400,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.97001528,Sample-Routine,Water,Surface Water,1970-08-26,10:50:00,MDT,,,,,,,,,,,,,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00400,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.97905892,Sample-Routine,Water,Surface Water,1979-08-30,11:15:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-391140106492001,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00400,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99803764,Sample-Routine,Water,Surface Water,1998-09-03,09:15:00,MDT,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-391531106525200,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00400,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.97502312,Sample-Routine,Water,Groundwater,1975-04-23,17:30:00,MDT,,,,400,feet,,,,,,,,USGS-392522107052900,,Quaternary System,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00400,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99803523,Sample-Routine,Water,Surface Water,1998-08-19,08:10:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00400,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00601484,Sample-Routine,Water,Surface Water,2006-05-25,16:50:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,"L-1500037 Received May 27,2006",,Falling stage,Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Open-Mouth Bottle,,pH,Total,8.2,std units,,Accepted,,Actual,,,,,,,00400,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00600390,Sample-Routine,Water,Surface Water,2005-12-23,09:30:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,"L-3610023 Received December 24, 2005",,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,pH,Total,8.2,std units,,Accepted,,Actual,,,,,,,00400,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00202582,Sample-Routine,Water,Surface Water,2002-04-25,14:10:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Rising stage,Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,pH,Total,8.2,std units,,Accepted,,Actual,,,,,,,00400,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00102018,Sample-Routine,Water,Surface Water,2001-03-26,22:30:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-392110107011300,,,"Stable, normal stage",Snowmelt,70,USGS parameter code 82398,Grab sample  (dip),Other,,pH,Total,8.2,std units,,Accepted,,Actual,,,,,,,00400,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98002381,Sample-Routine,Water,Surface Water,1980-03-06,12:45:00,MST,,,,,,,,,,,,Organization other than U.S. Geological Survey,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,pH,Total,8.2,std units,,Historical,,Actual,,,,,,,00400,,,,,,,,,,,,,,,,,NWIS
